Station;Latitude [degree];Longitude [degree];Date;Time;Depth [m];Temp;Cond;Sal;O2%;O2ppm;pH;Eh;CHL;Turb;SigmaT;SoundV;Bot. Depth [m]
19;54.68666667;20.3;11.10.2022;10:06:45.32;6.191;12.283;6.093;4.486;1.3;0.14;9.038;35.6;2.13;31.877;2.9792;1461.63;9.796
19;54.68666667;20.3;11.10.2022;10:06:45.40;6.25;12.286;6.102;4.492;1.3;0.14;9.039;35.6;2.209;31.835;2.9842;1461.65;9.796
19;54.68666667;20.3;11.10.2022;10:06:45.47;6.303;12.289;6.092;4.485;1.3;0.14;9.039;35.6;2.218;31.946;2.9781;1461.65;9.796
19;54.68666667;20.3;11.10.2022;10:06:45.54;6.363;12.291;6.086;4.479;1.3;0.14;9.04;35.6;2.145;32.19;2.9738;1461.65;9.796
19;54.68666667;20.3;11.10.2022;10:06:45.62;6.426;12.294;6.084;4.477;1.3;0.13;9.04;35.6;2.054;32.413;2.9722;1461.66;9.796
19;54.68666667;20.3;11.10.2022;10:06:45.69;6.479;12.297;6.071;4.467;1.3;0.13;9.041;35.5;2.034;32.494;2.9643;1461.66;9.796
19;54.68666667;20.3;11.10.2022;10:06:45.76;6.54;12.3;6.073;4.468;1.3;0.13;9.042;35.5;2.06;32.484;2.9648;1461.67;9.796
19;54.68666667;20.3;11.10.2022;10:06:45.83;6.596;12.302;6.064;4.461;1.3;0.13;9.043;35.5;2.056;32.506;2.9594;1461.67;9.796
19;54.68666667;20.3;11.10.2022;10:06:45.91;6.65;12.305;6.106;4.493;1.3;0.13;9.044;35.6;2.026;32.762;2.9845;1461.72;9.796
19;54.68666667;20.3;11.10.2022;10:06:45.98;6.717;12.307;6.162;4.537;1.3;0.13;9.044;35.5;2.006;33.089;3.0182;1461.78;9.796
19;54.68666667;20.3;11.10.2022;10:06:46.07;6.79;12.309;6.168;4.541;1.3;0.13;9.044;35.5;2.069;33.496;3.0219;1461.8;9.796
19;54.68666667;20.3;11.10.2022;10:06:46.14;6.849;12.311;6.171;4.543;1.3;0.13;9.044;35.5;2.1;33.851;3.0234;1461.81;9.796
19;54.68666667;20.3;11.10.2022;10:06:46.21;6.911;12.314;6.186;4.555;1.3;0.13;9.044;35.5;2.118;34.248;3.0321;1461.84;9.796
19;54.68666667;20.3;11.10.2022;10:06:46.28;6.964;12.319;6.19;4.558;1.3;0.13;9.044;35.4;2.085;34.519;3.0343;1461.86;9.796
19;54.68666667;20.3;11.10.2022;10:06:46.36;7.027;12.324;6.186;4.554;1.3;0.13;9.045;35.4;2.115;35.029;3.031;1461.87;9.796
19;54.68666667;20.3;11.10.2022;10:06:46.43;7.081;12.328;6.191;4.557;1.3;0.13;9.046;35.4;2.141;35.352;3.0328;1461.89;9.796
19;54.68666667;20.3;11.10.2022;10:06:46.50;7.149;12.334;6.189;4.555;1.3;0.13;9.046;35.4;2.106;35.43;3.0308;1461.91;9.796
19;54.68666667;20.3;11.10.2022;10:06:46.57;7.209;12.339;6.198;4.562;1.3;0.13;9.047;35.4;2.055;35.667;3.0358;1461.94;9.796
19;54.68666667;20.3;11.10.2022;10:06:46.65;7.266;12.344;6.202;4.564;1.3;0.13;9.048;35.4;2.058;35.799;3.0371;1461.96;9.796
19;54.68666667;20.3;11.10.2022;10:06:46.72;7.334;12.349;6.211;4.571;1.3;0.13;9.048;35.4;2.125;35.944;3.0419;1461.99;9.796
19;54.68666667;20.3;11.10.2022;10:06:46.79;7.376;12.353;6.211;4.57;1.3;0.13;9.049;35.3;2.243;36.353;3.041;1462.01;9.796
19;54.68666667;20.3;11.10.2022;10:06:46.86;7.447;12.357;6.214;4.572;1.3;0.13;9.05;35.3;2.305;36.769;3.0423;1462.02;9.796
19;54.68666667;20.3;11.10.2022;10:06:46.94;7.508;12.361;6.215;4.572;1.3;0.13;9.051;35.3;2.31;37.021;3.0424;1462.04;9.796
19;54.68666667;20.3;11.10.2022;10:06:47.01;7.557;12.365;6.221;4.577;1.3;0.14;9.051;35.3;2.311;37.11;3.0455;1462.06;9.796
19;54.68666667;20.3;11.10.2022;10:06:47.08;7.621;12.368;6.219;4.574;1.3;0.14;9.052;35.3;2.321;37.162;3.0437;1462.07;9.796
19;54.68666667;20.3;11.10.2022;10:06:47.17;7.689;12.371;6.248;4.597;1.3;0.14;9.053;35.3;2.284;37.301;3.061;1462.11;9.796
19;54.68666667;20.3;11.10.2022;10:06:47.25;7.755;12.375;6.25;4.598;1.3;0.14;9.054;35.3;2.201;37.468;3.0615;1462.13;9.796
19;54.68666667;20.3;11.10.2022;10:06:47.32;7.809;12.38;6.242;4.591;1.3;0.14;9.055;35.2;2.177;37.664;3.0559;1462.14;9.796
19;54.68666667;20.3;11.10.2022;10:06:47.39;7.869;12.384;6.251;4.598;1.3;0.13;9.055;35.2;2.188;37.698;3.0608;1462.16;9.796
19;54.68666667;20.3;11.10.2022;10:06:47.47;7.931;12.389;6.256;4.601;1.3;0.13;9.056;35.2;2.222;38.073;3.0629;1462.19;9.796
19;54.68666667;20.3;11.10.2022;10:06:47.54;7.99;12.393;6.247;4.594;1.3;0.13;9.057;35.2;2.233;38.392;3.057;1462.19;9.796
19;54.68666667;20.3;11.10.2022;10:06:47.61;8.044;12.396;6.241;4.588;1.3;0.13;9.058;35.2;2.29;38.67;3.0525;1462.2;9.796
19;54.68666667;20.3;11.10.2022;10:06:47.68;8.109;12.398;6.234;4.583;1.3;0.13;9.059;35.2;2.374;38.96;3.0487;1462.2;9.796
19;54.68666667;20.3;11.10.2022;10:06:47.76;8.164;12.398;6.243;4.59;1.3;0.13;9.06;35.2;2.421;39.153;3.0541;1462.21;9.796
19;54.68666667;20.3;11.10.2022;10:06:47.83;8.218;12.399;6.247;4.593;1.3;0.13;9.061;35.2;2.406;39.107;3.0565;1462.21;9.796
19;54.68666667;20.3;11.10.2022;10:06:47.90;8.281;12.4;6.239;4.587;1.3;0.13;9.062;35.2;2.356;38.831;3.0521;1462.21;9.796
19;54.68666667;20.3;11.10.2022;10:06:47.97;8.338;12.401;6.242;4.589;1.3;0.13;9.062;35.2;2.347;38.768;3.0538;1462.22;9.796
19;54.68666667;20.3;11.10.2022;10:06:48.05;8.395;12.401;6.261;4.603;1.3;0.13;9.063;35.2;2.333;38.741;3.0653;1462.24;9.796
19;54.68666667;20.3;11.10.2022;10:06:48.12;8.452;12.403;6.256;4.6;1.3;0.13;9.064;35.2;2.288;38.829;3.0624;1462.24;9.796
19;54.68666667;20.3;11.10.2022;10:06:48.21;8.52;12.405;6.265;4.606;1.2;0.13;9.065;35.1;2.237;38.938;3.0678;1462.26;9.796
19;54.68666667;20.3;11.10.2022;10:06:48.28;8.575;12.407;6.267;4.607;1.3;0.13;9.065;35.1;2.222;39.33;3.0685;1462.27;9.796
19;54.68666667;20.3;11.10.2022;10:06:48.36;8.634;12.409;6.282;4.619;1.3;0.13;9.066;35.1;2.211;39.719;3.0776;1462.29;9.796
19;54.68666667;20.3;11.10.2022;10:06:48.43;8.686;12.412;6.288;4.624;1.3;0.13;9.067;35.1;2.197;40.203;3.081;1462.31;9.796
19;54.68666667;20.3;11.10.2022;10:06:48.50;8.744;12.415;6.291;4.625;1.3;0.13;9.067;35.1;2.186;40.859;3.0822;1462.32;9.796
19;54.68666667;20.3;11.10.2022;10:06:48.57;8.801;12.419;6.292;4.626;1.3;0.13;9.068;35.1;2.196;41.239;3.0824;1462.34;9.796
19;54.68666667;20.3;11.10.2022;10:06:48.65;8.858;12.422;6.298;4.63;1.2;0.13;9.068;35.1;2.192;41.188;3.0857;1462.36;9.796
19;54.68666667;20.3;11.10.2022;10:06:48.72;8.916;12.424;6.295;4.627;1.2;0.13;9.069;35.1;2.175;41.297;3.0831;1462.36;9.796
19;54.68666667;20.3;11.10.2022;10:06:48.79;8.971;12.426;6.306;4.636;1.2;0.13;9.069;35.1;2.191;42.024;3.0901;1462.38;9.796
19;54.68666667;20.3;11.10.2022;10:06:48.86;9.033;12.43;6.307;4.636;1.2;0.13;9.07;35.1;2.197;42.674;3.09;1462.4;9.796
19;54.68666667;20.3;11.10.2022;10:06:48.94;9.084;12.432;6.311;4.639;1.2;0.13;9.07;35.1;2.197;42.935;3.0919;1462.41;9.796
19;54.68666667;20.3;11.10.2022;10:06:49.01;9.141;12.434;6.31;4.638;1.2;0.13;9.071;35.1;2.224;43.245;3.091;1462.42;9.796
19;54.68666667;20.3;11.10.2022;10:06:49.08;9.199;12.436;6.311;4.639;1.2;0.13;9.071;35.1;2.262;43.343;3.0919;1462.42;9.796
19;54.68666667;20.3;11.10.2022;10:06:49.16;9.255;12.438;6.311;4.638;1.3;0.13;9.072;35.1;2.287;43.162;3.0915;1462.43;9.796
19;54.68666667;20.3;11.10.2022;10:06:49.24;9.327;12.439;6.312;4.639;1.3;0.13;9.072;35;2.314;43.303;3.0921;1462.44;9.796
19;54.68666667;20.3;11.10.2022;10:06:49.31;9.383;12.44;6.312;4.639;1.3;0.13;9.073;35;2.295;43.527;3.0926;1462.44;9.796
19;54.68666667;20.3;11.10.2022;10:06:49.39;9.44;12.442;6.313;4.64;1.3;0.13;9.074;35;2.312;43.907;3.093;1462.45;9.796
19;54.68666667;20.3;11.10.2022;10:06:49.46;9.499;12.442;6.312;4.639;1.3;0.13;9.074;35;2.354;44.441;3.0926;1462.45;9.796
19;54.68666667;20.3;11.10.2022;10:06:49.53;9.559;12.443;6.313;4.639;1.3;0.13;9.075;35;2.353;45.037;3.093;1462.46;9.796
19;54.68666667;20.3;11.10.2022;10:06:49.61;9.619;12.444;6.314;4.64;1.3;0.13;9.075;35;2.375;45.184;3.0937;1462.46;9.796
19;54.68666667;20.3;11.10.2022;10:06:49.68;9.682;12.445;6.315;4.641;1.2;0.13;9.076;35;2.395;45.22;3.0946;1462.47;9.796
19;54.68666667;20.3;11.10.2022;10:06:49.75;9.736;12.445;6.317;4.642;1.3;0.13;9.077;35;2.378;45.359;3.0961;1462.47;9.796
19;54.68666667;20.3;11.10.2022;10:06:49.82;9.796;12.446;6.317;4.642;1.3;0.13;9.077;35;2.362;45.42;3.0958;1462.47;9.796
20;54.68333333;20.33166667;11.10.2022;10:15:34.14;0.182;12.359;5.43;3.958;0.9;0.1;8.981;44.8;0.184;5.588;2.5333;1461.18;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:34.23;0.25;12.376;5.431;3.957;1;0.1;8.982;44.9;-0.169;17.467;2.5306;1461.24;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:34.30;0.27;12.391;5.432;3.957;1.1;0.11;8.983;44.9;-0.305;21.914;2.5283;1461.29;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:34.62;0.298;12.402;5.432;3.956;1.1;0.12;8.983;44.9;-0.086;23.726;2.5261;1461.34;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:34.69;0.514;12.424;5.43;3.952;1.3;0.13;8.982;44.9;1.496;58.568;2.5212;1461.41;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:34.76;0.579;12.428;5.434;3.954;1.3;0.13;8.982;44.9;1.734;49.507;2.5232;1461.43;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:34.84;0.648;12.43;5.433;3.953;1.3;0.14;8.982;44.9;1.822;42.073;2.5225;1461.44;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:34.91;0.711;12.431;5.434;3.954;1.3;0.13;8.981;44.9;1.809;35.527;2.5233;1461.45;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:34.98;0.778;12.431;5.426;3.948;1.3;0.13;8.981;44.9;1.753;32.134;2.5186;1461.44;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:35.05;0.847;12.432;5.431;3.952;1.3;0.13;8.981;44.9;1.779;32.735;2.5218;1461.45;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:35.12;0.91;12.433;5.431;3.951;1.3;0.14;8.981;44.9;1.835;36.11;2.5218;1461.45;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:35.20;0.973;12.434;5.429;3.95;1.3;0.13;8.981;44.8;1.871;46.267;2.5208;1461.46;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:35.27;1.035;12.434;5.429;3.95;1.3;0.13;8.981;44.8;1.896;42.128;2.5211;1461.46;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:35.34;1.094;12.435;5.435;3.954;1.3;0.13;8.981;44.8;1.927;35.644;2.5246;1461.47;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:35.42;1.157;12.434;5.438;3.957;1.3;0.13;8.981;44.9;1.952;30.953;2.5267;1461.47;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:35.50;1.235;12.433;5.438;3.957;1.3;0.14;8.981;44.9;1.967;27.862;2.5277;1461.47;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:35.58;1.286;12.432;5.444;3.961;1.3;0.13;8.981;44.9;1.983;26.53;2.5315;1461.47;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:35.65;1.364;12.43;5.447;3.964;1.3;0.13;8.98;44.9;1.999;25.864;2.5343;1461.47;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:35.72;1.43;12.428;5.446;3.963;1.3;0.13;8.98;44.9;2.015;25.687;2.534;1461.46;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:35.79;1.486;12.427;5.446;3.964;1.3;0.13;8.98;44.9;2.022;25.674;2.5349;1461.46;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:35.86;1.547;12.426;5.444;3.962;1.3;0.13;8.98;44.9;2.055;25.626;2.534;1461.45;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:35.94;1.602;12.425;5.456;3.971;1.3;0.13;8.98;44.9;2.089;25.579;2.5415;1461.46;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:36.01;1.659;12.422;5.461;3.976;1.3;0.13;8.98;44.9;2.105;25.511;2.5457;1461.45;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:36.08;1.712;12.419;5.462;3.977;1.3;0.13;8.979;44.9;2.119;25.535;2.5473;1461.45;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:36.16;1.773;12.417;5.459;3.975;1.3;0.13;8.979;44.9;2.148;25.736;2.5462;1461.44;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:36.23;1.837;12.413;5.511;4.016;1.3;0.13;8.98;44.9;2.14;26.069;2.5785;1461.47;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:36.30;1.897;12.404;5.523;4.026;1.3;0.14;8.979;44.9;2.103;26.238;2.5879;1461.45;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:36.37;1.961;12.394;5.534;4.036;1.3;0.14;8.978;44.8;2.059;26.641;2.5969;1461.43;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:36.45;2.018;12.388;5.525;4.029;1.3;0.14;8.977;44.8;2.036;26.969;2.5932;1461.4;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:36.54;2.09;12.383;5.536;4.038;1.3;0.13;8.976;44.8;2.039;27.169;2.6009;1461.39;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:36.61;2.14;12.38;5.555;4.054;1.3;0.13;8.976;44.8;2.03;27.312;2.6135;1461.4;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:36.68;2.195;12.374;5.564;4.061;1.3;0.13;8.976;44.7;2.007;27.623;2.6203;1461.39;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:36.76;2.247;12.369;5.567;4.064;1.3;0.13;8.976;44.7;2.009;27.893;2.6235;1461.37;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:36.83;2.311;12.365;5.595;4.086;1.3;0.13;8.976;44.7;2.002;27.907;2.6413;1461.39;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:36.90;2.371;12.358;5.657;4.135;1.3;0.13;8.976;44.7;2.004;28.147;2.6806;1461.42;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:36.97;2.43;12.347;5.674;4.15;1.3;0.13;8.976;44.7;2.024;28.508;2.6935;1461.4;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:37.05;2.491;12.336;5.653;4.135;1.3;0.13;8.975;44.6;2.075;28.898;2.6837;1461.34;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:37.12;2.55;12.329;5.641;4.126;1.3;0.13;8.974;44.6;2.142;29.223;2.6778;1461.31;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:37.19;2.612;12.326;5.643;4.128;1.3;0.13;8.974;44.5;2.175;29.504;2.6802;1461.3;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:37.26;2.664;12.325;5.636;4.123;1.3;0.13;8.975;44.5;2.173;29.515;2.6767;1461.29;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:37.34;2.722;12.323;5.635;4.122;1.3;0.13;8.975;44.5;2.201;29.462;2.6761;1461.28;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:37.41;2.784;12.323;5.636;4.123;1.3;0.13;8.976;44.5;2.253;29.496;2.6777;1461.28;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:37.48;2.847;12.32;5.67;4.15;1.3;0.13;8.976;44.5;2.211;29.646;2.6989;1461.31;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:37.56;2.905;12.317;5.673;4.152;1.3;0.13;8.977;44.5;2.138;29.547;2.7017;1461.3;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:37.64;2.977;12.314;5.677;4.156;1.3;0.13;8.978;44.4;2.096;29.561;2.7052;1461.29;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:37.72;3.042;12.31;5.687;4.164;1.3;0.13;8.979;44.4;2.124;29.705;2.7119;1461.29;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:37.79;3.098;12.308;5.684;4.162;1.3;0.13;8.979;44.4;2.22;29.963;2.7113;1461.28;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:37.86;3.151;12.306;5.682;4.16;1.3;0.13;8.98;44.4;2.264;30.064;2.7104;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:37.93;3.204;12.305;5.682;4.161;1.3;0.13;8.98;44.4;2.322;30.101;2.7109;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:38.01;3.264;12.304;5.686;4.164;1.3;0.13;8.981;44.4;2.336;30.112;2.7138;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:38.08;3.325;12.303;5.685;4.163;1.3;0.13;8.982;44.4;2.312;30.196;2.7137;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:38.15;3.386;12.302;5.687;4.165;1.3;0.13;8.983;44.3;2.264;30.143;2.7153;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:38.22;3.447;12.302;5.684;4.162;1.3;0.13;8.984;44.3;2.214;30.051;2.7138;1461.26;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:38.30;3.512;12.302;5.688;4.166;1.3;0.13;8.985;44.3;2.229;30.154;2.7171;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:38.37;3.572;12.301;5.687;4.165;1.3;0.13;8.986;44.3;2.247;30.525;2.7168;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:38.44;3.633;12.301;5.695;4.171;1.3;0.13;8.987;44.3;2.283;30.672;2.7218;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:38.51;3.687;12.299;5.695;4.172;1.3;0.13;8.987;44.3;2.323;30.784;2.7225;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:38.59;3.74;12.298;5.693;4.17;1.3;0.13;8.988;44.3;2.354;30.684;2.7216;1461.26;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:38.68;3.819;12.298;5.688;4.166;1.3;0.13;8.989;44.3;2.323;30.821;2.7191;1461.26;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:38.75;3.881;12.298;5.695;4.171;1.3;0.13;8.99;44.3;2.284;30.562;2.7233;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:38.82;3.941;12.297;5.705;4.18;1.3;0.13;8.991;44.3;2.254;30.461;2.73;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:38.89;4.006;12.296;5.698;4.174;1.3;0.13;8.991;44.3;2.236;30.617;2.726;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:38.96;4.072;12.296;5.7;4.175;1.3;0.13;8.992;44.3;2.231;30.61;2.7276;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:39.04;4.134;12.295;5.71;4.183;1.3;0.13;8.993;44.2;2.27;30.638;2.7342;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:39.11;4.198;12.293;5.716;4.188;1.3;0.13;8.993;44.2;2.295;30.916;2.7384;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:39.18;4.253;12.292;5.71;4.184;1.3;0.13;8.994;44.2;2.328;31.203;2.7358;1461.26;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:39.25;4.312;12.291;5.709;4.183;1.3;0.13;8.994;44.2;2.353;31.316;2.7355;1461.26;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:39.33;4.375;12.29;5.709;4.183;1.3;0.13;8.995;44.2;2.352;31.34;2.7359;1461.26;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:39.40;4.438;12.29;5.721;4.193;1.3;0.13;8.996;44.2;2.366;31.627;2.7433;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:39.47;4.5;12.289;5.724;4.195;1.3;0.13;8.996;44.2;2.349;31.894;2.7457;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:39.55;4.563;12.288;5.724;4.195;1.3;0.13;8.996;44.2;2.302;32.076;2.7462;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:39.62;4.63;12.287;5.73;4.2;1.3;0.13;8.997;44.1;2.276;32.252;2.7505;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:39.71;4.702;12.285;5.732;4.202;1.3;0.13;8.998;44.1;2.319;32.557;2.7522;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:39.78;4.765;12.285;5.736;4.205;1.3;0.13;8.998;44.1;2.331;32.822;2.755;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:39.85;4.818;12.284;5.731;4.202;1.3;0.13;8.999;44.1;2.353;32.983;2.7529;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:39.92;4.87;12.284;5.735;4.205;1.3;0.13;8.999;44.1;2.309;33.019;2.7555;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:40.00;4.934;12.283;5.738;4.207;1.3;0.13;9;44.1;2.277;32.915;2.7577;1461.27;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:40.07;4.995;12.283;5.744;4.212;1.3;0.13;9;44;2.291;33.054;2.7617;1461.28;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:40.14;5.058;12.283;5.752;4.218;1.3;0.13;9.001;44;2.281;33.119;2.7668;1461.29;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:40.21;5.121;12.283;5.749;4.216;1.3;0.13;9.001;44;2.292;33.308;2.7655;1461.28;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:40.29;5.184;12.283;5.75;4.216;1.3;0.13;9.001;44;2.316;33.467;2.7663;1461.28;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:40.36;5.246;12.283;5.75;4.216;1.3;0.13;9.002;44;2.342;33.645;2.7664;1461.29;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:40.43;5.308;12.282;5.756;4.221;1.3;0.13;9.002;44;2.32;33.773;2.7707;1461.29;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:40.50;5.367;12.282;5.757;4.222;1.3;0.13;9.003;44;2.331;33.871;2.7715;1461.29;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:40.58;5.419;12.282;5.757;4.222;1.3;0.13;9.003;43.9;2.356;33.774;2.7717;1461.29;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:40.65;5.471;12.282;5.757;4.222;1.3;0.13;9.004;43.9;2.365;33.701;2.7716;1461.29;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:40.74;5.545;12.282;5.756;4.221;1.3;0.13;9.005;43.9;2.312;33.792;2.7715;1461.29;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:40.81;5.605;12.282;5.764;4.227;1.3;0.13;9.005;43.9;2.3;33.734;2.7767;1461.3;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:40.89;5.664;12.282;5.767;4.23;1.3;0.13;9.006;43.9;2.334;33.755;2.779;1461.31;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:40.96;5.723;12.283;5.77;4.232;1.2;0.13;9.006;43.9;2.318;33.744;2.7809;1461.31;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:41.03;5.776;12.283;5.771;4.233;1.3;0.13;9.007;43.8;2.248;33.65;2.7816;1461.32;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:41.10;5.83;12.283;5.77;4.232;1.3;0.13;9.007;43.8;2.275;33.422;2.7811;1461.31;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:41.18;5.882;12.283;5.772;4.233;1.2;0.13;9.007;43.8;2.318;33.306;2.7824;1461.32;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:41.25;5.935;12.283;5.78;4.24;1.3;0.13;9.008;43.8;2.321;33.266;2.788;1461.33;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:41.32;5.981;12.284;5.772;4.234;1.2;0.13;9.008;43.8;2.284;33.413;2.7832;1461.32;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:41.40;6.043;12.284;5.771;4.232;1.2;0.13;9.009;43.8;2.234;33.552;2.7825;1461.32;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:41.47;6.103;12.285;5.771;4.233;1.2;0.13;9.009;43.8;2.168;33.868;2.783;1461.33;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:41.54;6.167;12.285;5.781;4.24;1.2;0.13;9.01;43.7;2.126;33.896;2.789;1461.34;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:41.61;6.213;12.285;5.812;4.265;1.2;0.13;9.01;43.7;2.131;33.675;2.8082;1461.37;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:41.69;6.267;12.285;5.822;4.272;1.3;0.13;9.01;43.8;2.183;33.56;2.8141;1461.38;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:41.77;6.333;12.285;5.826;4.275;1.3;0.13;9.01;43.7;2.244;33.64;2.8169;1461.38;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:41.85;6.385;12.285;5.854;4.297;1.2;0.13;9.01;43.7;2.275;33.544;2.834;1461.41;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:41.92;6.444;12.286;5.852;4.296;1.2;0.13;9.011;43.7;2.295;33.442;2.8333;1461.41;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:41.99;6.492;12.286;5.866;4.307;1.2;0.13;9.011;43.6;2.315;33.463;2.8417;1461.43;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:42.06;6.544;12.287;5.872;4.311;1.2;0.13;9.011;43.6;2.396;33.446;2.8456;1461.44;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:42.14;6.598;12.288;5.897;4.331;1.3;0.13;9.011;43.6;2.427;33.453;2.8605;1461.47;9.423
20;54.68333333;20.33166667;11.10.2022;10:15:42.21;6.655;12.289;5.897;4.331;1.3;0.13;9.011;43.5;2.313;33.36;2.8606;1461.47;9.423
